phonetic_transcription;wav_path;speaker
#p uu zz 'aa rr ac 'aa rr ee ac #c en mm oo ss kk 'oo uw #c dd ac zz vv 'ii ac zz mm oo nn ii tt oo rr 'aa dd ac ss pp 'ee ll uc ss pp aa ss aa zh 'ee ij rr uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0495.wav;adriana
#p ss eh ts ii ss 'en tt uc zz ic ss ee tt 'en tt ac ic kk uw 'aa tt rd uc rx ee 'aa ij ss #c ic ss ee tt 'en tt ac ic ss 'ee ij ss ss en tt 'aa vv uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0162.wav;adriana
#p ac ee kk 'ii pp ic dz ic ss uu pp 'oh rf ts ic zh ee rr aa uw mm 'en ts ic ee ss tt 'aa dz ii ss pp oo nn 'ii vv ee uw 'en tt rd ic 'aa zz nn 'oh vv ic 'oh rr ac zz dd ac mm an nh 'an ic 'aa ss ss 'ee ij zz 'oh rr ac zz dd ac tt 'aa rf dz ic #c nn uc oo rr 'aa rr ic uw ll oo kk 'aa uw #c ic dz ic ss ee gg 'un dd ac ac ss 'ee ss tt ac ff 'ee ij rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0054.wav;adriana
#p mm an dd 'oo uw ac vv oo tt aa ss 'an wn ss 'ee rf kk on vv oo kk 'aa dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0749.wav;adriana
#p ff ee rf nn 'an dd uc kk oo 'ee lh uc dd ee ij sh 'oo uw uc zh oo rf nn aa ll 'ii zz mm uc dd ac tt 'ee vv 'ee kk uu uw tt 'uu rr ac ic ff 'oo ij pp 'aa rr ac 'uu mm ac ee mm ii ss 'oo rr ac pp rd ii vv 'aa dd ac dd uc rx 'ii uw dz ic zh aa nn 'ee ij rr uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0190.wav;adriana
#p 'eh ll ac aa pp 'ee nn ac ss ss ic mm ee tt 'ee uw nn uc ll uu gg 'aa rr ee rx 'aa dd uc ic nn ac 'oh rr ac ee rx 'aa dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0144.wav;adriana
#p rx ii kk 'aa rf dd uc ee ll 'ee tt rd uc #c pp 'on tt uc ff rd 'ii uw ic ss uu bb mm aa rr 'ii nn uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0508.wav;adriana
#p in pp oo ss 'ii vv ee uw nn 'an wn ss ic aa pp aa ij sh oo nn 'aa rf pp oo rr aa uw gg 'en tt 'an wn mm 'ee ij gg uc ic ee dd uu kk 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0023.wav;adriana
#p ac ss 'uu ac kk 'on tt ac kk oo rx 'en ts ic nn 'an wn ee ss tt 'aa aa uw tt oo rr ii zz 'aa dd ac ic nn 'en aa bb ii ll ii tt 'aa dd ac pp 'aa rr ac tt rd an ss ff ee rr 'en ss ij ac zz dz ic dz in nh 'ee ij rr uc ss uu pp ee rr ii 'oo rr ic zz ac mm 'ii uw nn oh vv ii ss 'en tt uc zz ic nn oo vv 'en tt ac ic nn 'oh vv ic rx ee 'aa ij zz ic nn oo vv 'en tt ac ic nn 'oh vv ic ss en tt 'aa vv uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0048.wav;adriana
#p pp 'ee ll uc aa mm 'oo rf dz ic dd 'ee uw ss #c mm ic ee ss kk 'uu ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0587.wav;adriana
#p nn 'an wn rx ee zz ii ss ts 'ii mm uc zz 'aa uw sh 'ee ij rr uc ic kk oo mm 'ee mm uc zz uc sh uu rx aa ss kk 'in nh uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0673.wav;adriana
#p vv oo ss 'ee 'aa sh ac kk ic 'ii ss uc ff 'oo ij ts ii rr 'aa dd uc dz ic aa uw gg 'uu mm ac ff ii kk ss 'an wn #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0595.wav;adriana
#p vv 'an mm uc ss tt en tt 'aa rf mm 'aa ij zz 'uu mm ac vv 'ee ss #c ss 'eh rf tt uc #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0608.wav;adriana
#p sh ee gg 'oo uw 'aa mm 'aa rf kk ac dz ic ss ee ss 'en tt ac pp oo rf dd ee zz ee nn 'oh vv ic 'oh rr ac zz dz ic 'on zz ic dz ic ss ee tt 'en bb rd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0198.wav;adriana
#p kk on rx ee ll aa ss 'an wn 'aa zz ll 'ee ij ss #c zh 'aa ff 'oo rr an wn aa pp rd oo vv 'aa dd ac zz ac ss ss 'in kk uc en vv ii gg 'oo rf dd 'en tt rd uc dd ac 'aa rr ee ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0079.wav;adriana
#p ic ss ic vv oo ss 'ee bb aa tt 'ee rf nn uc kk 'aa rx uc dz ic aa uw gg 'en #c uc ss 'ee uw ss ee gg 'uu rr uc vv 'aa ij kk oo bb rd 'ii rf #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0621.wav;adriana
#p 'oh lh ac #c aa sh 'ee ij ss 'ee uw zz dd 'aa dd uc ss #p pp rd ac kk on ts ii nn uu 'aa rf mm uc ss #c mm ic ee ss pp ll 'ii kk ic uc kk ic vv oo ss 'ee pp rd ee ss 'ii zz ac rx ee zz oo uw vv 'ee rr ic kk 'oo mm uc pp oo dd 'ee mm uc ss kk on tt rd ii bb uu 'ii rf pp 'aa rr ac 'ii ss uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0020.wav;adriana
#p aa gg rd aa dd ee ss 'ee mm uc ss ss 'uu ac vv ii zz 'ii tt ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0576.wav;adriana
#p en tt 'an wn tt 'aa #c ss ic pp rd ee ss ii zz 'aa rf dz ic mm 'aa ij zz aa uw gg 'uu mm ac kk 'oo ij zz ac bb 'aa ss tt ac mm ic ll ii gg 'aa rf kk ic rx ee zz oo uw vv ee rr 'ee mm uc zz nn ac mm 'ee zz mm ac 'oh rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0005.wav;adriana
#p ff aa zz 'ee rr 'aa uw gg uc ee ss pp ee ss ii 'aa uw nn 'en ss 'en pp rd ic 'eh ss uu ff ii ss ii 'en ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0743.wav;adriana
#p 'ee ll ic vv 'aa ij kk aa uw zz 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0737.wav;adriana
#p tt rd aa bb aa lh 'an dd uc dz ic kk 'oh ss tt ac ss pp 'aa rr ac uc kk 'an pp uc dz ic zh 'oo gg uc #c pp 'aa rr ac aa pp aa rf tt 'aa rr ac kk on ff uu zz 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0025.wav;adriana
#p tt 'en nh uc kk 'aa rf tt ac zz ic kk 'aa rf tt ac zz dd uc mm 'ee uw aa mm 'oo rf #c pp 'aa rr ac rx ee ff ll ee kk ss 'an wn ic aa uw tt oo kk rd 'ii ts ic kk ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0206.wav;adriana
#p ac ss kk 'on tt ac zz dd ac zz nn aa ss 'on jn zz uu nn 'ii dd ac ss #c en bb 'uu ss kk ac dd ac pp 'aa ss #c tt aa uw vv 'ee ss ss 'ee zh an wn rx ee ll ee vv 'an ts ic ss pp 'aa rr ac uc kk ic aa kk on tt ee ss 'ee uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0249.wav;adriana
#p en nn 'oh vv ac ii 'oh rf kk ic ic 'oo uw tt rd uc zz ee ss tt 'aa dd uc ss #c 'en tt rd ic 'oo uw tt rd ac ss kk 'oo ij zz ac ss #c 'ee ss ic zz ll oo kk 'aa ij ss ss 'an wn en ss 'uu ac kk 'aa zz ac #c pp oo rr ee zz 'en pp ll uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0269.wav;adriana
#p ff 'oo ss ic dz ic kk 'aa rx uc #c nn 'an wn tt ee rr 'ii ac mm ic mm oo lh 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0788.wav;adriana
#p ac zz vv 'ii ts ic mm ac zz dd uc ss ee kk uw 'eh ss tt rd uc ff 'oo rr an wn rx ee zz gg aa tt 'aa dd ac ss #c ee ss tt 'an wn en kk 'aa zz ac ic pp 'aa ss an wn bb 'en #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0202.wav;adriana
#p uc ss uu pp ll ee mm 'en tt uc dz ic in ff oo rf mm 'aa ts ic kk ac tt ee rr 'aa ss in kk uw 'en tt ac ic nn 'oh vv ic pp 'aa zh ic nn ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0024.wav;adriana
#p ic ac mm ee lh 'oh rf pp 'aa rf ts ic 'eh kk ic 'eh ll ac dz 'ii ss ic ss 'in nn ac mm 'ee zz mm ac 'oh rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0068.wav;adriana
#p nn 'an wn #c vv oo ss 'ee nn 'an wn ee ss tt 'aa rx ee pp rd oo vv 'aa dd uc #s ss 'oh kk ic uc pp oo rf tt 'aa uw ff 'aa zz uc aa rx ee dd on dd aa mm 'en tt uc dd ac zz nn 'oh tt ac zz dd ee pp 'oo ij zz dz ic kk uw aa rr 'en tt ac ic 'oo ij tt uc 'oh rr ac zz dz ic ll an ss 'aa dd ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0048.wav;adriana
#p kk ic bb 'oo ac ii dd 'eh ij ac kk ic vv oo ss 'ee tt 'ee vv ic ll ii zz 'an dd rd ac #p dd ac 'oh rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0020.wav;adriana
#p uc zz in gg rd 'eh ss uc ss kk 'uu ss tt an wn pp 'oo uw kk uc zz dd 'oh ll ac rr ic zz aa tt 'eh aa bb rd 'ii uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0078.wav;adriana
#p ac vv ee ll oo ss ii dd 'aa dz ic dd uc zz mm ee kk aa nn 'ii zz mm uc ss #c nn uc kk oo mm 'eh rf ss ic uw ee ll ee tt rd 'oo nn ic kk uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0177.wav;adriana
#p 'ee ll ic zz mm an dd 'aa rr an wn uc ss en nh 'oo rf ll ii gg 'aa rr aa kk 'ii #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0573.wav;adriana
#p ee ss tt 'aa gg an nh 'an dd uc uc tt rd aa bb aa lh aa dd 'oo rf kk ic vv 'eh ss ts ic pp rd 'ee tt uc oo ff ii ss ii aa uw mm 'en ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0533.wav;adriana
#p 'oh lh ic pp 'ee ll ac zh aa nn 'eh ll ac ic vv 'ee zh ac ss ic 'aa dd 'uu ac zz mm uu lh 'eh rr ic zz ll 'aa ff 'oh rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0667.wav;adriana
#p ac zz ll en bb rd 'an ss ac zz bb 'oo ac zz vv 'an wn ts ic ff aa zz 'ee rr ee ss kk ee ss 'ee rr ac zz mm 'aa zz ll 'oh gg uc ll 'oh gg uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0040.wav;adriana
#p dz ii rr eh tt aa mm 'en ts ic dd ac in gg ll aa tt 'eh rx ac #c ac pp rd oo dd uu ss 'an wn in dd uu ss tt rd ii 'aa uw ss oo ff rd 'ee uw kk on ac ee ss tt aa bb ii ll ii zz aa ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0248.wav;adriana
#p ee ss tt 'an wn rx oo uw bb 'an dd uc ac zh 'en ts ic nn ac kk 'aa rr ac dd 'uu rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0229.wav;adriana
#p vv oo ss 'ee ii rr 'aa pp rd ee ss ii zz 'aa rf dz ic un kk aa rx 'in nh uc dz ic kk 'on pp rd ac ss #c 'oo uw tt rd aa zz 'ee rr uc kk 'aa rx uc mm 'aa ij ss pp 'eh rf tt uc dd ac pp 'oh rf tt ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0044.wav;adriana
#p kk oo mm ee mm oo rr 'oo uw mm 'un in tt uc ic ee ss kk ll aa rr ee ss 'ee uw tt 'uu dd uc ss 'oo bb rd ic ac vv ii tt 'oh rr ij ac pp oo rf tt rd 'ee zz ac zz 'eh rr uc nn uc ss pp 'ee nn ac uw ts ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0040.wav;adriana
#p ac pp rd oo mm oo ss 'an wn in kk ll 'uu ij 'uu mm ac ss 'ee ss tt ac dz ic ff rd 'uu tt ac zz ic dd 'oo ss ic zz dz ic pp rd ee zz 'en ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0063.wav;adriana
#p en kk aa rr 'aa kk ac ss #c tt 'oo dd uc zz 'aa sh an wn kk ic nn 'an wn ee zz 'ii ss tt en rx 'oo uw bb uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0796.wav;adriana
#p vv 'an mm uc ss ff ee ss tt ee zh 'aa rr aa tt 'eh pp oo rf vv 'oh uw tt ac dd ac zz dd ee zz ee ss 'eh ts ic 'oh rr ac zz dd uc dz 'ii ac dd uc ss oo rf tt 'ee ij uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0030.wav;adriana
#p uc ss 'ee uw vv ee 'ii kk uc ll uc ss ee rr 'aa ll ee vv 'aa dd uc pp 'aa rr ac 'uu mm ac oo ff ii ss 'ii nn ac rx ee ff ee rr en ss ii 'aa dd ac pp 'aa rr ac ac rx ee aa ll ii zz aa ss 'an wn dd uc oo rf ss aa mm 'en tt uc ic dd ac vv ii ss tt oo rr 'ii ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0389.wav;adriana
#p ac ss sh 'uu vv ac zz dd ee ss tt ee lh 'aa rr an wn vv 'aa rr ij ac ss kk 'aa zz ac zz nn ac rx ee zh ii 'an wn ss uu dd 'eh ss ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0453.wav;adriana
#p ss 'eh ts ic ss 'in kk uc ss 'eh ts ic zz 'eh rr uc #c ss 'eh ts ic nn 'oh vv ic 'oo ij tt uc dd 'oo ij ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0275.wav;adriana
#p dd ee vv 'ii dd uc 'aa tt en pp ee rr aa tt 'uu rr ac ic 'aa 'aa uw tt ac pp rd ee ss 'an wn #c ff ii kk 'oo uw ff 'ii rf mm ic ic kk on ss ii ss tt 'en ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0424.wav;adriana
#p ss ic tt 'oo dd ac zz ac ss pp ee ss 'oo ac ss ff 'oo ss en kk 'oo mm uc vv oo ss 'ee #c uc mm 'un dd uc ss ee rr 'ii ac mm 'un in tt uc mm ee lh 'oh rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0016.wav;adriana
#p un kk 'on zh uc zh ic dd ee pp 'en dz ic dd uc mm aa rr 'ii dd uc 'oo uw dd ac mm uu lh 'eh rf #c 'uu mm ac mm 'an jn pp 'oh dz ic dd ee pp en dd 'ee rf dd uc ss kk uw ij dd 'aa dd uc zz dd uc ss ff 'ii lh uc ss #c 'uu mm ac ff 'ii lh ac dd uc ss pp 'aa ij ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0699.wav;adriana
#p uc ss pp rd 'ee ss uc ss ss 'an wn mm 'un in tt uc aa ss ee ss 'ii vv ee ij zz ic ac ss ff aa ss ii ll ii dd 'aa dz ic zz dz ic pp aa gg aa mm 'en tt uc tt an bb 'en #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0108.wav;adriana
#p uc zz aa ll ii 'aa dd uc ss kk on ts ii nn 'uu an wn ac pp rd ee pp aa rr 'aa rr 'uu mm ac oo ff en ss 'ii vv ac kk 'on tt rd ac uc ii rr 'aa kk ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0305.wav;adriana
#p 'ee uw en tt 'en dd uc #s vv 'oo uw pp aa ss 'aa rf ss 'ee uw kk 'aa zz uc pp 'aa rr ac ac nn 'oh ss ac 'aa rr ee ac rx ee ss pp on ss 'aa vv ee uw #c ic en aa tt 'eh kk uw aa rr 'en tt ac ic 'oo ij tt uc 'oh rr ac zz en tt rd aa rr 'an wn en kk on tt 'aa tt uc kk on vv oo ss 'ee pp 'aa rr ac ff ii nn aa ll ii zz 'aa rf ss 'uu ac ss oo ll ii ss ii tt aa ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0029.wav;adriana
#p uc kk on ff 'oo rf tt uc ic ac ff aa rf tt 'uu rr ac dd ac zz rx ee zz ii dd 'en ss ij ac zz mm 'aa ij zz rx 'ii kk ac ss kk on tt rd 'aa ss tt ac kk on ac pp oo bb rd 'ee zz ac dd ac pp ee rr ii ff ee rr 'ii ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0089.wav;adriana
#p vv oo ss 'ee vv 'aa ij vv 'ee rf #k vv 'an mm uc ss ts ic dd 'aa rr uc mm aa ij 'oh rf dd ee ss kk 'on tt uc kk ic pp 'oh ss ac ii mm aa zh ii nn 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0089.wav;adriana
#p ac vv 'ii ll ac ts 'in nh ac oo ss pp ii tt 'aa ij ss kk on 'ee ss ic dz ii rr ii zh 'en ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0761.wav;adriana
#p uc zh 'oh vv en rx ee pp rd ee zz en tt 'an ts ic ee ss tt 'aa rx ee ss pp on dd 'en dd uc 'aa uw pp rd oo ss 'eh ss uc en ll ii bb ee rf dd 'aa dz ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0311.wav;adriana
#p gg oo ss tt 'an mm uc zz mm 'un in tt uc dd ac ff 'oh tt uc dz ic un kk oo 'ee lh uc en kk aa rf tt 'aa zz dz ii vv uu uw gg 'aa dd uc nn uc ss 'aa ij ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0071.wav;adriana
#p 'ee uw nn 'an wn ee ss tt 'aa vv ac ll ee gg 'aa uw #c mm 'aa zz aa gg 'oh rr ac nn 'an wn #c aa gg 'oh rr ac nn 'an wn mm ic ss 'in tt uc mm 'aa ij zz aa ss 'in #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0019.wav;adriana
#p ss 'ee zh ac dd ac kk 'an mm ac rr ac dd uc zz dd ee pp uu tt 'aa dd uc ss #c dz 'ii ss ic uc mm ii nn 'ii ss tt rd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0180.wav;adriana
#p ac ss ss 'eh ss tt ac zz dz ic ss ee rf vv 'ii ss uc ss ss 'an wn pp aa kk 'oh ts ic ss pp 'aa rr ac mm oo vv ii mm en tt aa ss 'an wn dz ic kk 'on tt ac kk on un pp rd 'ee ss uc dd ee tt ee rf mm ii nn 'aa dd uc ic ee kk oo nn 'oo mm ic kk uc #c ss 'en pp rd ic mm ee nn 'oh rf kk ic ac ss 'oo mm ac dd ac ss tt aa rr 'ii ff ac zz in dz ii vv ii dd uu 'aa ij ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0053.wav;adriana
#p 'ee uw aa kk on ss ee lh aa rr 'ii ac 'ii ss uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0766.wav;adriana
#p uc dd ee tt rd 'an kk on ff 'ii rf mm ac kk ic ac pp rd oo pp 'oh ss tt ac ee ss tt 'aa nn ac mm 'ee zz ac #c mm 'aa zz dz 'ii ss kk ic 'eh ll ac aa 'in dd ac ee ss tt 'aa en ff 'aa zz ic dz ic dz ii ss kk uu ss 'an wn tt 'eh kk nn ic kk ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0129.wav;adriana
#p 'eh ss tt ac oo ff 'eh rf tt ac zh 'aa ee ss tt 'aa kk on uc mm aa ij 'oh rf dd ee ss kk 'on tt uc kk ic pp 'oh ss uc oo ff ee rr ee ss 'ee rf #c kk ic 'eh dz ic vv 'in ts ic ic ss 'in kk uc pp oo rf ss 'en tt uc dd uc vv aa ll 'oo rf dd uc pp ll 'an nn uc oo rr ii zh ii nn 'aa uw ic aa 'in dd ac pp aa rf ss ee ll 'aa dd uc en dd 'oo zz ic vv 'ee zz ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0056.wav;adriana
#p vv 'aa rr ic uw zz aa tt ll 'eh tt ac ss ts ii vv 'eh rr an wn un dd ee zz en pp 'en nh uc mm 'un in tt uc aa ss 'ii mm ac dd uc ee ss pp ee rr 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0003.wav;adriana
#p kk uw 'an dd uc ss 'ee uw zz dd 'oo nn uc zz aa pp aa rr ee ss 'ee rr an wn #c mm ic kk on vv ii dd 'aa rr an wn pp 'aa rr ac tt oo mm 'aa rr un kk aa ff 'eh ic dd ee pp 'oo ij zz mm ic dd 'eh rr an wn kk aa rr 'oo nn ac aa tt 'eh ac rx oo dd oo vv ii 'aa rr ij ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0086.wav;adriana
#p ll ii gg 'aa rr an wn dd ac ee mm ii ss 'oo rr ac pp 'aa rr ac aa vv ii zz 'aa rf kk ic vv oo ss 'ee gg an nh 'oo uw un in gg rd 'eh ss uc gg rd 'aa ts ic ss pp 'aa rr ac uc sh 'oo uw dd ac aa dd 'eh ll ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0109.wav;adriana
#p ff ii nn aa uw mm 'en ts ic #c 'ee uw kk ee rr 'ii ac tt rd aa zz 'ee rr ac zz rx 'eh gg rd ac ss pp 'aa rr ac un kk on zh 'un tt uc kk ic ee ss ts ii vv 'eh ss ic en 'uu mm ac ss ii tt uu aa ss 'an wn ss ee gg 'uu rr ac kk on uc ss pp rd oo dd 'uu tt uc ss kk oo rx 'en ts ic zz nn ac vv ee rf ss 'an wn tt rd 'ee zz vv 'ii rf gg uc ll ac ss 'in kk uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0168.wav;adriana
#p gg oo vv ee rf nn aa dd 'oo rr ic zz dd ac oo pp oo zz ii ss 'an wn kk 'eh rr en rx ee ff 'oh rf mm ac tt rd ii bb uu tt 'aa rr ij ac ic ff ii ss kk 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0201.wav;adriana
#p vv 'oo uw kk oo ll oo kk 'aa rf mm 'in nh ac vv 'ii dd ac nn uc ll uu gg 'aa rf #c pp 'ee ll uc rx 'eh ss tt uc dd ac vv 'ii dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0385.wav;adriana
#p 'eh 'uu mm ac pp ll aa tt aa ff 'oh rf mm ac dz ic zh 'oh gg uc zz aa uw tt aa mm 'en ts ic vv ii ss ii 'an ts ic #c ic pp rd ee pp 'aa rr ic ss ic pp oo rf kk 'ee vv oo ss 'ee vv 'aa ij ff ii kk 'aa rf vv ii ss ii 'aa dd uc tt an bb 'en #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0053.wav;adriana
#p ss en mm 'aa ij zz dd ee ll 'on gg ac ss #c vv oo ss 'ee 'eh uc gg rd 'an dz ic gg an nh aa dd 'oo rf dd 'eh ss tt ac nn 'oo ij ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0099.wav;adriana
#p 'eh ss tt ac ff 'oo ij 'uu mm ac dd ac zz mm 'aa ij ss pp oo pp uu ll 'aa rr ic ss kk oo mm 'eh dz ij ac zz aa mm ee rr ii kk 'an nn ac zz dd ac ii ss tt 'oh rr ij ac #c ic kk oo bb rd 'ii uw ss 'ee rf kk ac dz ic dd 'uu ac zz dd 'eh kk ac dd ac zz dd ac vv 'ii dd ac dd uc gg rd 'uu pp uc dz ic aa mm 'ii gg uc zz dz ic nn 'oh vv ac ii 'oh rf kk ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0051.wav;adriana
